tile,scale,entropy,lap_var,grad_energy,blockiness,aliasing,noise_ratio
n02280649_n02280649_640_100_1_5_100_0_0.png,100,7.24,140.2,7.01,1.41,0.15,0.17
n03777568_n03777568_15345_100_5_7_100_0_0.png,100,6.25,148.1,5.26,1.13,0.25,0.27
n02137549_n02137549_5056_100_1_0_100_0_0.png,100,6.57,497.2,7.43,1.59,0.28,0.42
n02094433_n02094433_2327_75_1_4_100_0_0.png,100,7.53,165.8,7.45,1.38,0.17,0.23
n02088364_n02088364_1022_25_0_0_100_0_0.png,100,7.33,407.9,6.34,1.22,0.28,0.28
n04428191_n04428191_13749_100_2_3_100_0_0.png,100,7.09,306.7,6.00,1.31,0.20,0.23
n04584207_n04584207_6878_75_2_0_100_0_0.png,100,7.00,578.5,5.29,1.28,0.38,0.48
n02108422_n02108422_3408_75_0_2_100_0_0.png,100,7.23,317.0,8.65,1.54,0.19,0.21
n02109047_n02109047_19250_100_1_3_100_0_0.png,100,7.17,509.4,9.73,2.29,0.23,0.30
n04162706_n04162706_1492_100_0_0_100_0_0.png,100,7.27,1133.5,6.21,1.75,0.45,0.55
n04208210_n04208210_23396_75_0_0_100_0_0.png,100,7.24,784.4,5.87,1.18,0.37,0.39
n04252225_n04252225_4315_100_0_1_100_0_0.png,100,7.27,153.9,6.54,1.41,0.22,0.21
n07880968_n07880968_5463_75_0_0_100_0_0.png,100,7.18,400.7,5.81,1.24,0.30,0.33
n02108551_n02108551_5073_100_0_1_100_0_0.png,100,7.09,332.7,5.48,1.44,0.37,0.49
n07697537_n07697537_46195_100_0_0_100_0_0.png,100,7.40,320.5,6.20,1.25,0.27,0.29
n07880968_n07880968_6292_100_0_2_100_0_0.png,100,7.49,342.9,6.45,1.58,0.26,0.33
n03482405_n03482405_10632_100_5_5_100_0_0.png,100,7.51,188.0,8.59,1.55,0.15,0.17
n02112137_n02112137_11904_100_0_0_100_0_0.png,100,7.33,514.3,5.42,1.32,0.37,0.40
n02883205_n02883205_16333_75_0_0_100_0_0.png,100,6.11,614.4,5.23,0.96,0.30,0.33
n02033041_n02033041_56_50_0_0_100_0_0.png,100,6.70,364.9,6.67,1.46,0.33,0.39
n02107908_n02107908_5948_75_2_1_100_0_0.png,100,7.55,120.1,5.13,0.94,0.19,0.23
n02097474_n02097474_17047_75_0_1_100_0_0.png,100,7.34,428.6,6.39,1.44,0.36,0.43
n04462240_n04462240_1297_100_5_5_100_0_0.png,100,7.41,253.8,5.47,1.22,0.24,0.24
n02096294_n02096294_3860_100_0_0_100_0_0.png,100,6.88,757.0,6.75,1.64,0.36,0.49
n02950826_n02950826_11002_100_3_2_100_0_0.png,100,6.92,517.2,6.71,1.36,0.26,0.26
n01843383_n01843383_11115_100_0_0_100_0_0.png,100,7.61,389.0,5.35,1.04,0.27,0.33
n04326547_n04326547_6547_75_3_3_100_0_0.png,100,7.52,455.9,7.71,1.59,0.23,0.33
n02013706_n02013706_17324_75_0_0_100_0_0.png,100,6.71,877.5,8.13,1.76,0.45,0.52
n01532829_n01532829_13482_75_0_0_100_0_0.png,100,7.55,607.1,6.13,1.27,0.30,0.39
n02109047_n02109047_20854_75_1_3_100_0_0.png,100,6.77,451.4,6.43,1.47,0.26,0.29
n02490219_n02490219_11648_75_8_4_100_0_0.png,100,7.36,186.5,7.90,1.47,0.15,0.24
n02790996_n02790996_2291_75_0_0_100_0_0.png,100,7.18,305.8,7.25,1.39,0.20,0.25
n02093256_n02093256_10776_100_0_0_100_0_0.png,100,6.89,529.4,5.20,1.29,0.31,0.35
n04517823_n04517823_10663_100_0_0_100_0_0.png,100,7.05,532.8,5.28,1.21,0.32,0.40
n01914609_n01914609_20191_100_2_5_100_0_0.png,100,7.29,260.4,6.80,2.23,0.25,0.30
n02095889_n02095889_16322_100_7_10_100_0_0.png,100,6.79,216.3,6.94,1.97,0.24,0.32
n02101388_n02101388_5416_75_0_1_100_0_0.png,100,7.35,219.4,10.09,1.79,0.14,0.18
n02279972_n02279972_7003_100_2_2_100_0_0.png,100,6.86,128.5,5.51,1.21,0.23,0.23
n02086240_n02086240_1569_75_0_0_100_0_0.png,100,7.29,853.2,7.40,1.84,0.40,0.52
n02088466_n02088466_11764_25_0_0_100_0_0.png,100,6.27,524.3,5.67,1.37,0.35,0.42
n09421951_n09421951_29885_100_1_0_100_0_0.png,100,7.15,439.3,6.27,1.60,0.25,0.34
n02110063_n02110063_10432_75_0_0_100_0_0.png,100,6.39,415.5,5.96,1.29,0.31,0.29
n02410509_n02410509_16543_100_0_0_100_0_0.png,100,6.28,344.3,5.75,1.42,0.34,0.54
n02704792_n02704792_28953_75_0_0_100_0_0.png,100,7.35,652.5,6.16,1.22,0.33,0.42
n02056570_n02056570_1151_75_0_0_100_0_0.png,100,7.14,291.1,5.53,1.22,0.28,0.31
n09835506_n09835506_2663_100_4_2_100_0_0.png,100,7.21,103.2,5.83,1.27,0.16,0.14
n02105056_n02105056_11425_100_0_0_100_0_0.png,100,7.16,1167.5,5.99,1.67,0.42,0.48
n04344873_n04344873_2694_100_2_1_100_0_0.png,100,6.64,521.7,5.25,1.14,0.30,0.38
n02640242_n02640242_28225_100_1_1_100_0_0.png,100,6.72,159.0,5.42,1.34,0.25,0.27
n02977058_n02977058_7070_100_0_2_100_0_0.png,100,7.05,104.0,7.81,1.61,0.13,0.09
n03259280_n03259280_4653_100_1_0_100_0_0.png,100,6.58,203.4,5.11,1.11,0.19,0.20
n01667778_n01667778_7900_100_1_0_100_0_0.png,100,6.87,478.3,7.40,1.83,0.29,0.29
n03089624_n03089624_27876_100_0_0_100_0_0.png,100,7.49,417.1,7.84,1.51,0.29,0.25
n03976467_n03976467_1025_100_0_0_100_0_0.png,100,6.42,621.5,5.08,1.09,0.28,0.32
n01981276_n01981276_2003_50_0_0_100_0_0.png,100,7.20,233.6,5.74,1.16,0.24,0.27
n07932039_n07932039_6466_100_0_0_100_0_0.png,100,7.55,163.4,5.50,1.11,0.17,0.20
n01753488_n01753488_5767_75_0_0_100_0_0.png,100,6.69,212.5,5.23,1.09,0.29,0.36
n02115641_n02115641_18_75_0_0_100_0_0.png,100,7.38,773.7,8.28,1.74,0.35,0.40
n02808304_n02808304_7234_100_0_0_100_0_0.png,100,6.94,759.8,5.27,1.54,0.47,0.58
n03995372_n03995372_749_100_0_0_100_0_0.png,100,7.47,637.4,5.70,1.29,0.41,0.41
n02790996_n02790996_4094_100_0_0_100_0_0.png,100,6.65,665.0,5.39,1.49,0.43,0.47
n12267677_n12267677_6423_100_0_0_100_0_0.png,100,7.37,633.1,8.75,1.90,0.27,0.36
n02114367_n02114367_10218_75_0_0_100_0_0.png,100,7.14,352.3,6.99,1.46,0.25,0.30
n02493509_n02493509_8899_100_6_6_100_0_0.png,100,6.75,107.9,5.50,1.10,0.26,0.24
n01945685_n01945685_3306_75_1_3_100_0_0.png,100,7.33,230.2,7.30,1.39,0.19,0.22
n01530575_n01530575_3078_75_0_0_100_0_0.png,100,7.29,488.4,7.10,1.51,0.30,0.33
n02096585_n02096585_841_100_0_0_100_0_0.png,100,7.00,282.8,7.30,1.54,0.24,0.23
n02892767_n02892767_13130_75_0_0_100_0_0.png,100,7.52,430.5,6.66,1.34,0.25,0.31
n02106166_n02106166_8068_100_0_0_100_0_0.png,100,7.50,554.2,7.94,2.04,0.28,0.29
n02480855_n02480855_21313_100_1_0_100_0_0.png,100,7.27,702.0,8.84,2.38,0.37,0.53
n04523525_n04523525_6194_100_1_1_100_0_0.png,100,6.55,476.3,6.05,1.55,0.33,0.46
n03134739_n03134739_7939_100_2_7_100_0_0.png,100,6.50,197.0,5.14,1.42,0.32,0.47
n06794110_n06794110_2280_75_3_3_100_0_0.png,100,7.50,120.1,5.25,0.92,0.20,0.16
n01629819_n01629819_11389_50_0_0_100_0_0.png,100,7.04,404.7,7.53,1.40,0.28,0.28
n01675722_n01675722_6281_100_0_1_100_0_0.png,100,7.45,453.1,8.14,2.38,0.25,0.34
n02106550_n02106550_10496_75_0_0_100_0_0.png,100,7.26,139.5,5.71,1.08,0.25,0.20
n03602883_n03602883_15283_100_0_0_100_0_0.png,100,7.78,660.5,6.46,1.36,0.29,0.31
n02110806_n02110806_15653_75_0_0_100_0_0.png,100,7.41,226.1,7.55,1.45,0.24,0.20
n03041632_n03041632_21425_75_0_0_100_0_0.png,100,6.85,572.1,5.73,1.30,0.34,0.38
n09246464_n09246464_11515_100_0_1_100_0_0.png,100,6.00,407.4,5.49,1.34,0.19,0.33
n02108551_n02108551_1493_100_1_2_100_0_0.png,100,6.95,468.7,5.87,1.66,0.33,0.39
n03134739_n03134739_7939_75_6_3_100_0_0.png,100,6.31,507.2,6.08,1.61,0.42,0.42
n03666591_n03666591_16839_100_0_1_100_0_0.png,100,6.98,259.3,7.56,1.54,0.19,0.19
n07714571_n07714571_585_100_1_2_100_0_0.png,100,6.98,326.0,5.24,1.17,0.30,0.38
n02113186_n02113186_3451_75_0_0_100_0_0.png,100,7.03,171.1,5.53,1.26,0.18,0.17
n01440764_n01440764_10619_75_0_0_100_0_0.png,100,6.29,208.4,5.23,0.97,0.21,0.22
n01644900_n01644900_21120_75_0_0_100_0_0.png,100,7.46,543.8,8.84,1.86,0.29,0.35
n02109961_n02109961_5473_75_0_0_100_0_0.png,100,7.27,386.2,6.03,1.18,0.27,0.31
n04252225_n04252225_15790_75_0_0_100_0_0.png,100,6.45,299.3,6.01,1.37,0.27,0.29
n04515003_n04515003_7705_50_1_0_100_0_0.png,100,7.17,348.0,5.92,1.37,0.33,0.28
n02097047_n02097047_3729_75_0_0_100_0_0.png,100,7.77,796.8,8.53,2.04,0.39,0.44
n02091134_n02091134_6749_75_0_0_100_0_0.png,100,7.19,687.6,7.61,1.61,0.35,0.43
n02129165_n02129165_9128_100_0_0_100_0_0.png,100,7.28,322.1,6.68,1.36,0.27,0.29
n07836838_n07836838_1049_100_1_8_100_0_0.png,100,7.16,284.6,5.22,1.11,0.28,0.25
n07836838_n07836838_2541_100_0_0_100_0_0.png,100,7.06,350.7,5.58,1.22,0.30,0.38
n02120079_n02120079_15624_100_0_0_100_0_0.png,100,7.42,463.7,7.58,1.77,0.32,0.39
n03594734_n03594734_37195_75_0_0_100_0_0.png,100,7.67,522.5,6.47,1.33,0.33,0.34
n02109961_n02109961_22840_75_1_1_100_0_0.png,100,7.35,577.5,6.20,1.36,0.28,0.50
n03743016_n03743016_9319_75_6_4_100_0_0.png,100,6.55,239.1,8.04,1.52,0.22,0.27
n09332890_n09332890_3722_75_4_1_100_0_0.png,100,6.68,419.1,6.85,1.45,0.26,0.35
n01739381_n01739381_5119_100_0_0_100_0_0.png,100,7.38,247.5,6.82,1.27,0.28,0.20
n01768244_n01768244_2574_100_0_0_100_0_0.png,100,7.36,372.0,5.37,1.25,0.32,0.29
n01440764_n01440764_12620_100_2_3_100_0_0.png,100,6.47,450.5,5.67,1.74,0.30,0.39
n01872401_n01872401_7787_100_1_0_100_0_0.png,100,6.46,120.1,5.49,1.21,0.19,0.23
n04389033_n04389033_44901_100_0_0_100_0_0.png,100,7.42,668.3,7.65,1.75,0.36,0.47
n02963159_n02963159_16715_100_0_0_100_0_0.png,100,7.06,709.9,7.11,1.85,0.42,0.57
n02120079_n02120079_15067_50_0_0_100_0_0.png,100,6.64,406.6,5.65,1.32,0.32,0.32
n13054560_n13054560_768_100_4_5_100_0_0.png,100,7.46,247.0,6.72,1.43,0.24,0.26
n04162706_n04162706_45651_100_8_5_100_0_0.png,100,7.48,159.8,6.88,1.46,0.19,0.18
n03131574_n03131574_41254_50_0_0_100_0_0.png,100,6.95,487.9,6.13,1.22,0.32,0.37
n02123045_n02123045_15882_100_0_1_100_0_0.png,100,7.28,242.4,7.35,1.71,0.23,0.28
n02105162_n02105162_133_100_0_0_100_0_0.png,100,6.87,743.4,8.32,1.99,0.40,0.50
n02480855_n02480855_11456_75_0_0_100_0_0.png,100,7.15,592.7,7.38,1.75,0.34,0.51
n04372370_n04372370_30699_100_0_0_100_0_0.png,100,7.27,678.6,6.00,1.48,0.41,0.50
n02111889_n02111889_1642_75_0_0_100_0_0.png,100,7.44,909.9,7.68,1.70,0.35,0.45
n03743016_n03743016_14414_50_0_0_100_0_0.png,100,7.35,983.7,8.44,2.14,0.41,0.47
n03476991_n03476991_2407_75_0_0_100_0_0.png,100,6.89,869.9,5.72,1.54,0.44,0.59
n02281787_n02281787_2371_100_0_0_100_0_0.png,100,6.97,1051.3,5.34,1.13,0.44,0.52
n03924679_n03924679_1431_100_3_7_100_0_0.png,100,6.61,220.1,5.30,1.44,0.20,0.23
n04355338_n04355338_10755_100_1_0_100_0_0.png,100,7.10,560.9,6.96,1.95,0.32,0.40
n02129604_n02129604_23905_75_0_0_100_0_0.png,100,6.98,462.6,5.74,1.26,0.37,0.38
n02494079_n02494079_7755_75_0_0_100_0_0.png,100,7.39,265.1,6.67,1.32,0.29,0.25
n02006656_n02006656_10639_50_0_1_100_0_0.png,100,7.03,454.3,5.59,1.21,0.39,0.40
n02951358_n02951358_1065_75_2_2_100_0_0.png,100,7.24,349.5,6.92,1.26,0.28,0.28
n01817953_n01817953_1222_75_0_0_100_0_0.png,100,7.29,316.7,5.00,1.26,0.31,0.29
n02281406_n02281406_15028_75_0_0_100_0_0.png,100,6.92,346.2,5.09,1.23,0.35,0.43
n02510455_n02510455_11827_75_0_0_100_0_0.png,100,7.78,809.4,8.22,1.90,0.38,0.40
n02112706_n02112706_3692_75_0_0_100_0_0.png,100,7.18,401.6,6.65,1.42,0.25,0.33
n02493793_n02493793_1125_100_0_0_100_0_0.png,100,6.79,330.5,5.83,1.36,0.34,0.27
n01744401_n01744401_5023_75_0_2_100_0_0.png,100,7.00,259.8,5.84,1.21,0.26,0.29
n06794110_n06794110_4678_100_3_5_100_0_0.png,100,5.79,450.3,5.06,1.08,0.26,0.32
n07697313_n07697313_804_25_0_0_100_0_0.png,100,7.34,334.7,5.14,1.28,0.36,0.39
n02777292_n02777292_21034_100_7_9_100_0_0.png,100,6.61,339.1,5.34,1.39,0.39,0.40
n03220513_n03220513_4486_75_0_0_100_0_0.png,100,6.22,565.0,5.11,1.06,0.37,0.38
n02093859_n02093859_3640_100_0_0_100_0_0.png,100,7.24,203.2,5.23,1.29,0.20,0.26
n01985128_n01985128_16894_100_0_0_100_0_0.png,100,7.14,449.0,7.53,1.59,0.31,0.34
n04258138_n04258138_4905_50_1_0_100_0_0.png,100,6.62,634.5,5.94,1.50,0.42,0.46
n03063689_n03063689_25555_100_0_0_100_0_0.png,100,7.57,329.6,5.48,1.13,0.29,0.30
n01667778_n01667778_2810_50_3_4_100_0_0.png,100,6.71,411.7,5.25,1.30,0.40,0.55
n02808304_n02808304_4479_75_0_0_100_0_0.png,100,7.14,427.3,5.17,1.46,0.46,0.57
n02701002_n02701002_10279_100_2_6_100_0_0.png,100,7.02,260.2,5.83,1.31,0.27,0.32
n04049303_n04049303_3459_100_0_0_100_0_0.png,100,7.21,298.4,6.49,1.38,0.26,0.20
n04204238_n04204238_4694_100_1_1_100_0_0.png,100,7.23,482.2,6.05,1.26,0.31,0.30
n03724870_n03724870_9681_100_2_1_100_0_0.png,100,7.07,655.1,5.51,1.80,0.34,0.44
n02107683_n02107683_1836_100_0_0_100_0_0.png,100,6.84,523.6,5.00,1.34,0.44,0.53
n02109047_n02109047_365_100_1_0_100_0_0.png,100,7.56,1111.7,8.79,2.25,0.40,0.51
n04037443_n04037443_5415_100_4_0_100_0_0.png,100,6.49,525.3,8.33,2.08,0.29,0.45
n03445777_n03445777_6594_75_0_0_100_0_0.png,100,7.81,416.0,6.48,1.22,0.27,0.29
n02837789_n02837789_6835_75_0_0_100_0_0.png,100,6.70,434.0,5.14,1.03,0.31,0.34
n04090263_n04090263_2495_100_0_1_100_0_0.png,100,6.72,290.2,5.87,1.14,0.20,0.30
n07584110_n07584110_1585_100_0_0_100_0_0.png,100,7.35,332.1,5.63,1.35,0.27,0.27
n01667114_n01667114_234_75_0_0_100_0_0.png,100,7.00,417.0,5.51,1.17,0.29,0.32
n04120489_n04120489_12138_100_1_1_100_0_0.png,100,7.05,153.2,6.03,1.26,0.17,0.19
n03720891_n03720891_332_50_0_1_100_0_0.png,100,7.23,516.0,5.45,1.06,0.31,0.37
n01944390_n01944390_4489_100_5_5_100_0_0.png,100,7.02,194.3,7.89,1.85,0.19,0.21
n02494079_n02494079_4120_75_0_0_100_0_0.png,100,7.43,209.2,5.06,1.09,0.25,0.38
n03841143_n03841143_15134_75_0_0_100_0_0.png,100,6.91,559.8,5.97,1.23,0.36,0.39
n02483362_n02483362_3145_75_0_1_100_0_0.png,100,7.24,569.6,7.59,1.72,0.34,0.44
n01945685_n01945685_26236_100_0_0_100_0_0.png,100,7.44,773.6,7.07,1.43,0.40,0.42
n04418357_n04418357_26036_75_3_4_100_0_0.png,100,6.99,146.7,5.83,1.12,0.25,0.24
n02099849_n02099849_4835_100_0_0_100_0_0.png,100,7.47,182.4,6.80,1.28,0.18,0.20
n04118538_n04118538_1698_100_9_5_100_0_0.png,100,6.95,125.0,7.47,1.36,0.21,0.15
n02091244_n02091244_3896_100_1_1_100_0_0.png,100,7.15,1158.6,8.25,2.31,0.44,0.55
n03376595_n03376595_579_100_0_0_100_0_0.png,100,6.70,506.2,5.28,1.06,0.43,0.56
n02951358_n02951358_4128_75_2_2_100_0_0.png,100,6.30,876.3,6.18,1.58,0.44,0.60
n02802426_n02802426_12971_100_0_0_100_0_0.png,100,7.16,365.2,7.52,1.43,0.23,0.21
n02971356_n02971356_7879_100_1_2_100_0_0.png,100,7.24,643.2,6.50,1.65,0.35,0.35
n01496331_n01496331_31995_100_3_3_100_0_0.png,100,7.08,110.7,5.28,1.31,0.20,0.23
n01644900_n01644900_9229_100_0_0_100_0_0.png,100,7.53,199.3,5.70,1.09,0.28,0.25
n02123597_n02123597_3891_100_3_7_100_0_0.png,100,6.79,186.9,6.33,1.60,0.24,0.36
n03483316_n03483316_21537_75_0_0_100_0_0.png,100,7.59,212.4,5.90,1.08,0.22,0.22
n01872401_n01872401_18520_75_2_7_100_0_0.png,100,7.50,398.5,9.84,1.99,0.29,0.21
n04523525_n04523525_414_100_1_0_100_0_0.png,100,7.00,575.9,7.63,1.80,0.35,0.36
n02113978_n02113978_7003_75_7_4_100_0_0.png,100,6.24,367.9,7.43,1.58,0.32,0.41
n02321529_n02321529_17041_75_3_4_100_0_0.png,100,6.12,130.4,6.02,1.15,0.20,0.24
n02113186_n02113186_1664_100_0_0_100_0_0.png,100,7.54,831.0,7.83,1.83,0.36,0.41
n01667114_n01667114_4308_75_0_0_100_0_0.png,100,7.14,195.1,5.56,1.06,0.22,0.22
n02101556_n02101556_5125_100_3_7_100_0_0.png,100,7.34,210.0,6.64,1.59,0.21,0.32
n02441942_n02441942_5848_100_0_0_100_0_0.png,100,7.12,571.2,9.55,2.49,0.26,0.38
n02231487_n02231487_4795_100_0_0_100_0_0.png,100,7.24,938.1,7.10,1.69,0.39,0.50
n02363005_n02363005_3568_75_0_0_100_0_0.png,100,7.49,700.1,8.63,1.83,0.31,0.39
n03661043_n03661043_653_100_0_0_100_0_0.png,100,7.16,313.4,7.87,1.64,0.28,0.23
n04613696_n04613696_6758_50_0_1_100_0_0.png,100,7.12,842.3,6.29,1.37,0.36,0.38
n03709823_n03709823_5651_100_1_5_100_0_0.png,100,6.58,480.8,9.89,2.85,0.33,0.37
n02100236_n02100236_693_50_0_0_100_0_0.png,100,7.45,843.5,8.13,1.83,0.36,0.41
n03733281_n03733281_13637_75_2_2_100_0_0.png,100,6.73,338.1,5.68,1.10,0.19,0.25
n04482393_n04482393_12714_100_11_6_100_0_0.png,100,7.25,244.5,5.30,1.12,0.25,0.28
n03394916_n03394916_58685_50_0_1_100_0_0.png,100,7.18,113.5,5.48,1.02,0.18,0.16
n02669723_n02669723_9342_100_0_0_100_0_0.png,100,7.43,187.9,6.70,1.34,0.16,0.19
n04286575_n04286575_41647_75_0_0_100_0_0.png,100,7.47,595.0,5.14,0.98,0.32,0.37
n04162706_n04162706_28508_75_0_0_100_0_0.png,100,7.41,586.4,6.73,1.68,0.37,0.44
n07831146_n07831146_6477_100_0_0_100_0_0.png,100,7.47,183.8,6.20,1.24,0.22,0.21
n02129604_n02129604_7726_75_0_0_100_0_0.png,100,6.74,381.1,7.25,1.40,0.27,0.27
n07920052_n07920052_17865_75_0_0_100_0_0.png,100,7.61,514.1,6.38,1.26,0.25,0.29
n02236044_n02236044_15150_75_0_0_100_0_0.png,100,7.43,280.8,5.61,1.06,0.28,0.29
n01644900_n01644900_4522_100_3_7_100_0_0.png,100,7.04,166.8,9.10,1.75,0.15,0.19
n01981276_n01981276_2243_100_0_1_100_0_0.png,100,6.66,312.9,6.77,1.60,0.22,0.26
n04065272_n04065272_14973_100_2_2_100_0_0.png,100,7.37,395.0,6.75,1.76,0.29,0.26
n02123394_n02123394_200_50_0_1_100_0_0.png,100,7.68,222.9,5.37,1.17,0.26,0.41
n13040303_n13040303_545_100_0_0_100_0_0.png,100,7.56,554.1,7.04,1.70,0.33,0.39
n03733131_n03733131_6580_75_2_2_100_0_0.png,100,7.57,446.6,7.93,1.61,0.22,0.27
n02100877_n02100877_11207_100_1_0_100_0_0.png,100,7.53,265.7,7.19,1.38,0.23,0.32
n03868863_n03868863_3431_100_5_0_100_0_0.png,100,6.66,142.9,7.13,1.50,0.18,0.23
n02085620_n02085620_17159_100_0_0_100_0_0.png,100,7.38,903.7,6.58,1.70,0.41,0.46
n09246464_n09246464_14314_100_1_2_100_0_0.png,100,6.34,569.9,6.74,1.61,0.35,0.39
n02666196_n02666196_4016_100_1_0_100_0_0.png,100,7.41,342.7,5.66,1.44,0.30,0.33
n03770679_n03770679_8416_75_0_5_100_0_0.png,100,6.27,200.7,6.92,1.31,0.20,0.25
n02437616_n02437616_2501_100_0_0_100_0_0.png,100,7.24,346.7,5.96,1.40,0.33,0.34
n02504013_n02504013_10773_50_2_4_100_0_0.png,100,6.49,499.5,7.42,1.66,0.32,0.39
n03825788_n03825788_30080_75_0_0_100_0_0.png,100,7.61,422.8,7.69,1.41,0.25,0.26
n01877812_n01877812_7593_100_4_17_100_0_0.png,100,5.78,162.6,5.32,1.71,0.31,0.46
n03877472_n03877472_27850_100_1_0_100_0_0.png,100,7.01,339.4,5.81,1.58,0.29,0.36
n01818515_n01818515_4410_100_0_2_100_0_0.png,100,7.44,145.4,6.15,1.10,0.19,0.16
n02410509_n02410509_232_50_0_0_100_0_0.png,100,7.54,759.1,7.10,1.86,0.41,0.43
n01871265_n01871265_4455_100_0_0_100_0_0.png,100,7.08,785.7,5.57,1.54,0.40,0.57
n13044778_n13044778_857_50_0_0_100_0_0.png,100,7.51,831.9,8.07,1.86,0.41,0.40
n02730930_n02730930_3105_75_0_0_100_0_0.png,100,7.02,365.4,6.12,1.14,0.28,0.34
n03961711_n03961711_6650_50_1_3_100_0_0.png,100,6.28,1107.6,5.70,1.69,0.51,0.56
n03478589_n03478589_16903_100_1_4_100_0_0.png,100,7.06,388.6,6.26,1.35,0.29,0.28
n03773504_n03773504_7160_75_1_0_100_0_0.png,100,6.92,442.6,6.29,1.28,0.23,0.31
n02277742_n02277742_7999_100_2_4_100_0_0.png,100,6.31,197.4,6.58,2.45,0.28,0.31
n07718472_n07718472_29620_100_0_0_100_0_0.png,100,7.30,804.3,7.76,1.99,0.41,0.53
n02776631_n02776631_2123_50_0_1_100_0_0.png,100,6.87,359.6,6.24,1.24,0.25,0.24
n07717556_n07717556_2827_75_0_0_100_0_0.png,100,6.87,396.5,5.06,1.26,0.40,0.48
n03443371_n03443371_8294_100_0_0_100_0_0.png,100,7.17,713.6,5.36,1.39,0.43,0.55
n04389033_n04389033_12173_100_1_1_100_0_0.png,100,6.26,322.8,5.97,1.61,0.29,0.32
n02129165_n02129165_1982_75_0_1_100_0_0.png,100,6.97,169.4,6.22,1.23,0.22,0.27
n02871525_n02871525_24285_75_2_5_100_0_0.png,100,7.15,189.7,5.17,0.92,0.22,0.30
n01795545_n01795545_9911_100_0_0_100_0_0.png,100,6.90,100.7,5.34,1.44,0.17,0.16
n02708093_n02708093_5551_75_0_0_100_0_0.png,100,7.32,576.7,6.99,1.61,0.30,0.31
n04579145_n04579145_147_75_0_1_100_0_0.png,100,6.80,397.5,6.55,1.39,0.27,0.35
n03146219_n03146219_6835_75_0_2_100_0_0.png,100,7.26,484.3,6.53,1.39,0.24,0.31
n03496892_n03496892_8300_100_3_5_100_0_0.png,100,6.85,268.1,5.23,1.26,0.21,0.29
n03134739_n03134739_6341_100_4_6_100_0_0.png,100,6.59,296.4,5.84,1.52,0.26,0.36
n09288635_n09288635_24395_100_3_4_100_0_0.png,100,6.58,313.7,6.19,1.43,0.30,0.43
n04613696_n04613696_9693_100_3_8_100_0_0.png,100,6.96,345.1,7.78,1.97,0.25,0.37
n01739381_n01739381_4345_100_2_5_100_0_0.png,100,6.61,127.8,5.57,1.22,0.25,0.24
n02114367_n02114367_16713_75_0_1_100_0_0.png,100,7.18,602.6,8.15,1.90,0.40,0.38
n03534580_n03534580_8165_75_1_0_100_0_0.png,100,7.16,595.9,6.79,1.52,0.36,0.40
n03272562_n03272562_4358_75_0_0_100_0_0.png,100,5.71,489.0,6.02,1.06,0.24,0.31
n02109525_n02109525_40429_50_0_0_100_0_0.png,100,7.28,367.8,5.92,1.24,0.26,0.25
n02113023_n02113023_1483_100_2_3_100_0_0.png,100,6.73,219.9,10.11,1.93,0.18,0.19
n03208938_n03208938_16839_100_1_0_100_0_0.png,100,7.53,753.2,7.40,1.72,0.40,0.48
n02321529_n02321529_2119_75_1_0_100_0_0.png,100,7.29,232.9,5.37,1.15,0.29,0.39
n02328150_n02328150_16106_100_0_2_100_0_0.png,100,6.60,217.1,5.48,1.14,0.30,0.32
n04483307_n04483307_7455_100_4_10_100_0_0.png,100,6.96,295.3,7.04,2.02,0.27,0.37
n03529860_n03529860_7659_75_0_0_100_0_0.png,100,7.47,385.7,5.22,0.83,0.26,0.30
n01807496_n01807496_24682_75_0_0_100_0_0.png,100,6.46,339.1,6.14,1.17,0.24,0.29
n03724870_n03724870_4026_100_1_1_100_0_0.png,100,6.89,644.7,8.76,2.30,0.30,0.41
n03895866_n03895866_37398_100_4_6_100_0_0.png,100,7.28,101.3,5.83,1.11,0.21,0.13
n04201297_n04201297_2780_75_0_0_100_0_0.png,100,7.51,611.7,8.19,1.66,0.34,0.33
n03496892_n03496892_39281_100_3_1_100_0_0.png,100,7.03,229.5,6.41,1.30,0.27,0.32
n03000247_n03000247_14177_75_4_4_100_0_0.png,100,7.32,350.7,10.44,2.02,0.24,0.19
n02497673_n02497673_4314_100_0_0_100_0_0.png,100,6.91,978.1,8.32,1.99,0.41,0.46
n01498041_n01498041_11072_75_0_0_100_0_0.png,100,7.13,551.3,6.55,1.54,0.37,0.41
n02002724_n02002724_2770_100_0_1_100_0_0.png,100,7.08,178.5,6.80,1.41,0.19,0.19
n03372029_n03372029_21950_100_0_8_100_0_0.png,100,6.47,710.0,8.92,2.08,0.35,0.49
n03445777_n03445777_3969_100_0_0_100_0_0.png,100,7.14,283.0,6.78,1.27,0.27,0.26
n03724870_n03724870_1202_100_0_0_100_0_0.png,100,7.78,251.3,8.42,1.76,0.14,0.19
n02037110_n02037110_8334_100_0_0_100_0_0.png,100,6.66,358.1,5.08,1.13,0.33,0.40
n02113712_n02113712_3741_100_0_0_100_0_0.png,100,7.48,263.7,6.12,1.36,0.26,0.32
n02111889_n02111889_4159_100_0_0_100_0_0.png,100,7.25,525.6,5.86,1.71,0.35,0.54
n07711569_n07711569_1357_50_0_1_100_0_0.png,100,7.28,330.0,5.50,1.15,0.29,0.29
